"","x"
"1373","SEPTIN2"
"1374","SOD2"
"1375","SREK1IP1"
"1376","SRPRA"
"1377","TAF9"
"1378","TSC22D3"
"1379","TSR1"
"1380","TUBA1B"
"1381","TXNRD1"
"1382","UBE2D3"
"1383","VAPA"
"1384","ZNF30"
"1385","ZNF678"
"1386","MPRIP"
"1387","MGMT"
"1388","ACTN4"
"1389","ARL1"
"1390","DPH5"
"1391","GFPT1"
"1392","GGPS1"
"1393","GRK2"
"1394","GSK3B"
"1395","HIC2"
"1396","MOB3A"
"1397","PELP1"
"1398","PKM"
"1399","SPEN"
"1400","SRRM2"
"1401","TSKU"
"1402","ZNF678"
"1403","CALR"
"1404","CDC42SE1"
"1405","CHAC1"
"1406","FOSL1"
"1407","HNF4A"
"1408","MGAT5"
"1409","MIDN"
"1410","NFIX"
"1411","PFKFB3"
"1412","PKM"
"1413","PTPN14"
"1414","SLC7A5"
"1415","SOCS7"
"1416","TNRC6B"
"1417","TPD52L2"
"1418","WBP2"
"1419","TRAF5"
"1420","ARPP19"
"1421","CCDC6"
"1422","E2F2"
"1423","EIF4G2"
"1424","TRPS1"
"1425","UHMK1"
"1426","AMDHD2"
"1427","COX8A"
"1428","ACVR2B"
"1429","ARID5B"
"1430","ATP6AP2"
"1431","CBX6"
"1432","CD38"
"1433","CDC25A"
"1434","CLDND1"
"1435","COL4A1"
"1436","COMMD2"
"1437","DAZAP2"
"1438","EMC8"
"1439","ERRFI1"
"1440","FANCA"
"1441","HNRNPA2B1"
"1442","IL17REL"
"1443","MYL12A"
"1444","NFYA"
"1445","NRIP1"
"1446","NUDT21"
"1447","ORMDL3"
"1448","PABPN1"
"1449","RACGAP1"
"1450","SS18"
"1451","TNPO1"
"1452","UBE2C"
"1453","WEE1"
"1454","ZBTB21"
"1455","ZNF207"
"1456","BTG2"
"1457","C3orf38"
"1458","DDOST"
"1459","ENPP5"
"1460","SCD"
"1461","TM9SF3"
"1462","UBE2D3"
"1463","WBP11"
"1464","ZNF367"
"1465","ZNF711"
"1466","ERBB2"
"1467","RBBP6"
"1468","ZC3H7B"
"1469","ACVR2B"
"1470","ADRA2B"
"1471","ARHGDIA"
"1472","ATN1"
"1473","BCL2L2"
"1474","C1RL"
"1475","CADM1"
"1476","CBX6"
"1477","CHD4"
"1478","DUSP2"
"1479","H3-3B"
"1480","H3C15"
"1481","IP6K2"
"1482","NACC1"
"1483","NUDT4"
"1484","PFN1"
"1485","R3HDM4"
"1486","SERPINH1"
"1487","SYNGR2"
"1488","TBC1D5"
"1489","TRAF3"
"1490","ABLIM1"
"1491","ADAM9"
"1492","AGO3"
"1493","ARF3"
"1494","ARNT"
"1495","ASH1L"
"1496","ATP9A"
"1497","ATXN1"
"1498","BHLHE40"
"1499","C1orf116"
"1500","C1orf216"
"1501","CBX2"
"1502","CCDC91"
"1503","CD82"
"1504","CDK6"
"1505","CSNK1D"
"1506","CYLD"
"1507","DDHD1"
"1508","DYRK2"
"1509","E2F1"
"1510","EMC10"
"1511","ETS1"
"1512","FAM126B"
"1513","FAM160B1"
"1514","FBXO45"
"1515","FGF9"
"1516","G3BP1"
"1517","GIGYF1"
"1518","HIF1AN"
"1519","HMGB2"
"1520","IGF1R"
"1521","KIAA0232"
"1522","KIF13A"
"1523","LNPEP"
"1524","MACC1"
"1525","MED13"
"1526","MEF2D"
"1527","MESD"
"1528","MTF1"
"1529","MTX3"
"1530","MVB12B"
"1531","MYADM"
"1532","NACC1"
"1533","NACC2"
"1534","NDUFS2"
"1535","NR2C2"
"1536","NR3C1"
"1537","NUFIP2"
"1538","PCNX1"
"1539","PEAK1"
"1540","PRSS23"
"1541","PTPN1"
"1542","RAB1A"
"1543","RNMT"
"1544","SEMA4C"
"1545","SLC36A1"
"1546","SLC7A11"
"1547","SOCS7"
"1548","SPATA13"
"1549","STAM"
"1550","TAOK1"
"1551","TFCP2"
"1552","TIPRL"
"1553","TMBIM6"
"1554","TNRC6B"
"1555","TOB2"
"1556","USF2"
"1557","VANGL1"
"1558","WDR37"
"1559","ZBTB46"
"1560","ZC3H12C"
"1561","ZDHHC17"
"1562","ZNF264"
"1563","ZNF280B"
"1564","AKR1B1"
"1565","CBX6"
"1566","FBRS"
"1567","MCMBP"
"1568","MMACHC"
"1569","MT-ND2"
"1570","NFE2L1"
"1571","PABPN1"
"1572","PFN1"
"1573","PRRC2B"
"1574","PSMC1"
"1575","R3HDM4"
"1576","SETD1B"
"1577","SMARCA4"
"1578","SREBF1"
"1579","TOB2"
"1580","ZBTB7A"
"1581","AGPAT5"
"1582","CENPQ"
"1583","DDAH1"
"1584","G2E3"
"1585","GADD45A"
"1586","IPO7"
"1587","IRF4"
"1588","PKIG"
"1589","RHOA"
"1590","TRIB1"
"1591","BMI1"
"1592","BTG3"
"1593","CAV1"
"1594","CREBBP"
"1595","ERO1A"
"1596","GATAD2B"
"1597","HSPA8"
"1598","MSI2"
"1599","NUFIP2"
"1600","RPS4X"
"1601","SMARCAD1"
"1602","SMG1"
"1603","SUPT16H"
"1604","TNPO1"
"1605","TRA2B"
"1606","UBE2G1"
"1607","ALCAM"
"1608","ATP5MC1"
"1609","DENND6A"
"1610","MCRIP2"
"1611","MLXIP"
"1612","NFIX"
"1613","P4HB"
"1614","PRRT2"
"1615","RHOA"
"1616","GIGYF1"
"1617","YWHAZ"
"1618","MYC"
"1619","G3BP1"
"1620","MFSD2A"
"1621","SIX4"
"1622","ABCF2"
"1623","ABI2"
"1624","AFF4"
"1625","ATP2B1"
"1626","BCL11B"
"1627","CMTM6"
"1628","COLGALT1"
"1629","DDOST"
"1630","ERCC1"
"1631","FAM189B"
"1632","FOXK1"
"1633","GAN"
"1634","GATAD2B"
"1635","GNAS"
"1636","MAFK"
"1637","NEK8"
"1638","PDZD8"
"1639","PPM1A"
"1640","PPP1R12C"
"1641","PRPF8"
"1642","SYNJ2BP"
"1643","THOC2"
"1644","ZC3H12C"
"1645","ARF3"
"1646","CPNE3"
"1647","RREB1"
"1648","STC2"
"1649","AEBP2"
"1650","ARL5B"
"1651","ATP13A3"
"1652","BACH1"
"1653","C16orf87"
"1654","CCNB1"
"1655","CDK1"
"1656","CDKN1B"
"1657","CENPQ"
"1658","CHIC1"
"1659","CSTF1"
"1660","DCTN6"
"1661","DDAH1"
"1662","DDIT4"
"1663","DMXL1"
"1664","DR1"
"1665","DYRK2"
"1666","EFCAB14"
"1667","EMC7"
"1668","EPHA7"
"1669","FAM49B"
"1670","FBXW7"
"1671","FOSL2"
"1672","GALNT1"
"1673","GATAD2B"
"1674","GLO1"
"1675","HAUS3"
"1676","HNRNPA0"
"1677","HNRNPK"
"1678","HSPA13"
"1679","HUWE1"
"1680","HYPK"
"1681","IL6ST"
"1682","IREB2"
"1683","JMJD1C"
"1684","KAT6B"
"1685","KCTD20"
"1686","KHSRP"
"1687","KLHL15"
"1688","LIMS1"
"1689","LMBRD2"
"1690","LRRC58"
"1691","LUC7L2"
"1692","MAP2K6"
"1693","MAP3K5"
"1694","MAPK8"
"1695","MBNL1"
"1696","MDM2"
"1697","MED13"
"1698","MIDN"
"1699","MRPL19"
"1700","MZT1"
"1701","NAA15"
"1702","NAA30"
"1703","NCOA3"
"1704","NDUFA12"
"1705","NFIB"
"1706","NUFIP2"
"1707","PAWR"
"1708","PCNX1"
"1709","PEX13"
"1710","PHC3"
"1711","PLEKHA3"
"1712","PMAIP1"
"1713","POU2F1"
"1714","PRKAR2B"
"1715","PYROXD1"
"1716","RBM12B"
"1717","REEP3"
"1718","RHOB"
"1719","RNPS1"
"1720","RPL15"
"1721","RPS3"
"1722","RTN3"
"1723","SBDS"
"1724","SCARB2"
"1725","SEC23B"
"1726","SENP1"
"1727","SETD5"
"1728","SETD7"
"1729","SLC1A5"
"1730","SREK1IP1"
"1731","TENT4A"
"1732","TET2"
"1733","TMEM123"
"1734","TMEM259"
"1735","TMEM30A"
"1736","TMEM33"
"1737","TMX3"
"1738","UBN2"
"1739","USP38"
"1740","USP6NL"
"1741","WAC"
"1742","WASL"
"1743","WDR59"
"1744","WNK1"
"1745","WTAP"
"1746","YIPF4"
"1747","YTHDC1"
"1748","YWHAZ"
"1749","ZBTB18"
"1750","ZNF276"
"1751","ZNF383"
"1752","ZNF507"
"1753","ZNF639"
"1754","ZNF75A"
"1755","BICD2"
"1756","IRS1"
"1757","RBM27"
"1758","SSR1"
"1759","ACTN4"
"1760","CDKN1A"
"1761","APP"
"1762","BAX"
"1763","CDKN1A"
"1764","MAP1B"
"1765","MBD4"
"1766","P4HB"
"1767","CCND1"
"1768","DNAJB9"
"1769","MAT2A"
"1770","MESD"
"1771","PLEKHG2"
"1772","RPS16"
"1773","CCND1"
"1774","CRIM1"
"1775","MCL1"
"1776","PEG10"
"1777","TM4SF1"
"1778","YWHAE"
"1779","BUB3"
"1780","FEN1"
"1781","GREB1"
"1782","IGF1R"
"1783","POF1B"
"1784","SIX4"
"1785","ARL6IP1"
"1786","FOS"
"1787","MED10"
"1788","PTEN"
"1789","STX7"
"1790","TWIST1"
"1791","NFAT5"
"1792","CKB"
"1793","DHX8"
"1794","GNAI2"
"1795","MTFMT"
"1796","NUFIP2"
"1797","SHB"
"1798","RAD1"
"1799","KLHL15"
"1800","KMT2D"
"1801","NDUFA2"
"1802","WASF2"
"1803","ZNF275"
"1804","ABCC5"
"1805","ORAI2"
"1806","SLC7A5"
"1807","TERT"
"1808","BCL2L11"
"1809","BCL2L12"
"1810","CALM3"
"1811","CBX5"
"1812","CHAC1"
"1813","HNRNPA0"
"1814","LARP1"
"1815","MCL1"
"1816","NDUFB11"
"1817","NECAP1"
"1818","NONO"
"1819","PPM1L"
"1820","PPP1R12A"
"1821","PUM2"
"1822","RANGAP1"
"1823","S100A11"
"1824","S100A16"
"1825","SESN2"
"1826","SOWAHC"
"1827","TOB2"
"1828","ZFP36"
"1829","SLC2A1"
"1830","ACTB"
"1831","AKAP11"
"1832","ATF7IP"
"1833","ATP5MC3"
"1834","BBS10"
"1835","CEP120"
"1836","CRK"
"1837","CTNNB1"
"1838","EFCAB14"
"1839","KATNAL1"
"1840","MYLIP"
"1841","PCGF5"
"1842","PSMA1"
"1843","PTP4A1"
"1844","REST"
"1845","REV3L"
"1846","RYBP"
"1847","SKI"
"1848","SPCS3"
"1849","SSU72"
"1850","TMEM30A"
"1851","UHMK1"
"1852","WDR26"
"1853","XIAP"
"1854","YWHAE"
"1855","ZNF12"
"1856","SOD2"
"1857","STMN1"
"1858","HPSE"
"1859","CLIP1"
"1860","FAM135A"
"1861","GMFB"
"1862","HNRNPAB"
"1863","NUP42"
"1864","P4HB"
"1865","PAWR"
"1866","PPP1R15B"
"1867","PPP6R3"
"1868","PSAT1"
"1869","RHOB"
"1870","SKI"
"1871","TARDBP"
"1872","YWHAE"
"1873","CNKSR3"
"1874","PEX26"
"1875","CALM1"
"1876","CCND1"
"1877","DDX5"
"1878","EXTL3"
"1879","FRS2"
"1880","GTF2A1"
"1881","H2AC13"
"1882","H2BC21"
"1883","H2BC8"
"1884","MRPL17"
"1885","NFIC"
"1886","PRRG4"
"1887","RAC1"
"1888","SESTD1"
"1889","SON"
"1890","SSR3"
"1891","STARD3NL"
"1892","TRIM71"
"1893","VANGL2"
"1894","ABHD12"
"1895","CREBRF"
"1896","GNAI1"
"1897","GTPBP2"
"1898","KLHL15"
"1899","MAX"
"1900","MCL1"
"1901","PFN1"
"1902","PNN"
"1903","RBFOX2"
"1904","SLC38A2"
"1905","SYNCRIP"
"1906","SYNM"
"1907","TASOR2"
"1908","TMEM43"
"1909","TNRC6C"
"1910","ULK1"
"1911","ZBTB33"
"1912","ZNF148"
"1913","ZNF267"
"1914","ZNF275"
"1915","BTG2"
"1916","AFF2"
"1917","AGO4"
"1918","ALDOA"
"1919","CLPX"
"1920","CLUAP1"
"1921","EID2B"
"1922","MKI67"
"1923","NUP210"
"1924","PPP1CC"
"1925","PRKX"
"1926","RILPL1"
"1927","RNF165"
"1928","SLC4A4"
"1929","TRAF2"
"1930","BRD4"
"1931","CCDC137"
"1932","CCDC186"
"1933","FAM168A"
"1934","FASN"
"1935","GTPBP2"
"1936","HNRNPD"
"1937","LCOR"
"1938","MARCKSL1"
"1939","NACC1"
"1940","NAGK"
"1941","NPLOC4"
"1942","RALY"
"1943","RPRD2"
"1944","SERINC1"
"1945","SHOC2"
"1946","SKI"
"1947","TET3"
"1948","ZNF703"
"1949","PABPN1"
"1950","CTDSPL2"
"1951","KLHL25"
"1952","KMT2A"
"1953","RPL36"
"1954","SEC16A"
"1955","SLC30A3"
"1956","SUPT16H"
"1957","PANK1"
"1958","CALM2"
"1959","ASH1L"
"1960","BTG2"
"1961","CRK"
"1962","H2BC5"
"1963","STRN"
"1964","TPBG"
"1965","ZFP36L1"
"1966","ARID1A"
"1967","CCND2"
"1968","CDKN1B"
"1969","EIF5A"
"1970","FTSJ3"
"1971","KDM6B"
"1972","NACC1"
"1973","PSME3"
"1974","CELF1"
"1975","KCNC4"
"1976","PHF13"
"1977","PKM"
"1978","RPS10"
"1979","STARD7"
"1980","TNPO2"
"1981","ADGRL1"
"1982","BTG2"
"1983","CDCA3"
"1984","CERS2"
"1985","CFL1"
"1986","FBRS"
"1987","FBXL19"
"1988","GIGYF1"
"1989","GLO1"
"1990","GPR107"
"1991","HSP90B1"
"1992","KDM5C"
"1993","LENG8"
"1994","MAFG"
"1995","MIDN"
"1996","MINK1"
"1997","NACC2"
"1998","NFIC"
"1999","NLGN2"
"2000","OGT"
"2001","PFN1"
"2002","SETD5"
"2003","TXNIP"
"2004","UBTF"
"2005","ZBTB7B"
"2006","ACTG1"
"2007","DUSP2"
"2008","KLF13"
"2009","SLC7A1"
"2010","EIF4G3"
"2011","LMNB1"
"2012","MLXIP"
"2013","NUCKS1"
"2014","RAB11FIP1"
"2015","STX3"
"2016","VHL"
"2017","RPS7"
"2018","WTAP"
"2019","SESN2"
"2020","HMGA1"
"2021","MKNK2"
"2022","PDCD11"
"2023","PRR15"
"2024","RRN3"
"2025","SAR1A"
"2026","TSC22D2"
"2027","CDS2"
"2028","CHD5"
"2029","NUFIP2"
"2030","VLDLR"
"2031","ZMAT3"
"2032","C16orf72"
"2033","MORF4L2"
"2034","SYNCRIP"
"2035","UBL5"
"2036","BTF3L4"
"2037","CCND2"
"2038","CEBPB"
"2039","DFFA"
"2040","DPF3"
"2041","FKBP9"
"2042","HSPA1B"
"2043","INTS7"
"2044","RPS28"
"2045","SH3BP2"
"2046","STK17B"
"2047","TNPO1"
"2048","UBE2D3"
"2049","VGLL4"
"2050","ZMAT3"
"2051","ZNF451"
"2052","ZNF562"
"2053","ZNF664"
"2054","ADD3"
"2055","ATXN7L3B"
"2056","C2orf69"
"2057","CNN2"
"2058","ELAVL1"
"2059","GRK2"
"2060","HMGB2"
"2061","KLF10"
"2062","MAP1B"
"2063","MCFD2"
"2064","NUFIP2"
"2065","PNRC2"
"2066","SPTY2D1"
"2067","TNRC6A"
"2068","TSNAX"
"2069","WEE1"
"2070","ZNF281"
"2071","SAE1"
"2072","EEF2"
"2073","SESN3"
"2074","ACSL4"
"2075","FRS2"
"2076","H4C8"
"2077","NARS1"
"2078","PNISR"
"2079","RBM28"
"2080","RNF44"
"2081","TNRC6A"
"2082","USP14"
"2083","ZNF800"
"2084","C16orf72"
"2085","CALU"
"2086","CDKN1B"
"2087","DNAJB9"
"2088","TMED7"
"2089","UBL5"
"2090","ZSCAN25"
"2091","FGFR1OP"
"2092","FOXC1"
"2093","STMN1"
"2094","XIAP"
"2095","ZNF703"
"2096","CDKN1A"
"2097","RAB2A"
"2098","RPL13A"
"2099","UBN2"
"2100","MBNL2"
"2101","ROCK1"
"2102","ABCC5"
"2103","ACIN1"
"2104","ADAM11"
"2105","ADCY9"
"2106","AHR"
"2107","AKAP10"
"2108","AKAP12"
"2109","ANKRD10"
"2110","ANKRD52"
"2111","APLP2"
"2112","ARHGEF40"
"2113","ATG16L1"
"2114","AXL"
"2115","B4GALT5"
"2116","BAG2"
"2117","BCOR"
"2118","BDKRB2"
"2119","CAPZB"
"2120","CAVIN1"
"2121","CEBPB"
"2122","CECR2"
"2123","CEMIP"
"2124","CERS6"
"2125","CGAS"
"2126","CHD7"
"2127","CHD9"
"2128","CHDH"
"2129","CIT"
"2130","CLTC"
"2131","CPS1"
"2132","CPSF3"
"2133","CTNNA1"
"2134","DAPK3"
"2135","DDB2"
"2136","DNAJB1"
"2137","DNAJC8"
"2138","DYRK2"
"2139","DYRK3"
"2140","E2F3"
"2141","EHD2"
"2142","EIF3H"
"2143","ERGIC1"
"2144","FAM90A1"
"2145","FBL"
"2146","FBN1"
"2147","FBXL19"
"2148","FBXW11"
"2149","FGFRL1"
"2150","FNBP4"
"2151","FOLR1"
"2152","FOXN3"
"2153","GART"
"2154","GPR27"
"2155","H3C12"
"2156","HIF1AN"
"2157","HNRNPUL1"
"2158","HOXA9"
"2159","IFITM2"
"2160","IFITM3"
"2161","IGFBP3"
"2162","INPP5A"
"2163","INTS3"
"2164","ISCU"
"2165","JRK"
"2166","KCNK5"
"2167","KDM6A"
"2168","KIAA0355"
"2169","LAMTOR4"
"2170","LASP1"
"2171","LEF1"
"2172","LIMD1"
"2173","LMF2"
"2174","LPGAT1"
"2175","LRPPRC"
"2176","LRRC8A"
"2177","MAPK6"
"2178","MARCHF6"
"2179","MAZ"
"2180","MBD3"
"2181","MCHR1"
"2182","MDM2"
"2183","MDM4"
"2184","MITF"
"2185","MLLT1"
"2186","MON1B"
"2187","NUP210"
"2188","NUP98"
"2189","PAXIP1"
"2190","PEG10"
"2191","PITX1"
"2192","PKIA"
"2193","PPHLN1"
"2194","PRKAR2A"
"2195","PRRC2B"
"2196","PSMA4"
"2197","PTN"
"2198","RAP2B"
"2199","RASGRF2"
"2200","RASSF4"
"2201","RHOA"
"2202","RNF122"
"2203","RNH1"
"2204","RPL28"
"2205","SAMD8"
"2206","SCAMP3"
"2207","SEPHS2"
"2208","SEPTIN2"
"2209","SH3BGRL"
"2210","SLC2A13"
"2211","SLCO3A1"
"2212","SNAI2"
"2213","SOAT1"
"2214","SOX4"
"2215","SRF"
"2216","SRRM2"
"2217","THRAP3"
"2218","THY1"
"2219","TNPO1"
"2220","TNPO2"
"2221","TNRC6A"
"2222","TRIB3"
"2223","USP33"
"2224","VGLL4"
"2225","VKORC1"
"2226","WEE1"
"2227","ZBTB38"
"2228","ZFAND5"
"2229","ZNF217"
"2230","ZNF260"
"2231","ZNF268"
"2232","ZNF324"
"2233","ZNF444"
"2234","ZNF512B"
"2235","ZNF607"
"2236","ZNF765"
"2237",""
"2238","ABHD13"
"2239","ACTN4"
"2240","ADAMTS8"
"2241","ADCYAP1R1"
"2242","AFF1"
"2243","AGPAT5"
"2244","AKIRIN1"
"2245","AMMECR1"
"2246","ANKRD17"
"2247","AP3M1"
"2248","ASH1L"
"2249","ATAD1"
"2250","ATP23"
"2251","ATXN7L3B"
"2252","AZIN1"
"2253","BAG4"
"2254","BCL2"
"2255","BCL2L13"
"2256","BRD4"
"2257","BTBD7"
"2258","C12orf4"
"2259","C3orf38"
"2260","C5orf15"
"2261","CACYBP"
"2262","CALM3"
"2263","CALML4"
"2264","CAPN7"
"2265","CASP2"
"2266","CAST"
"2267","CCDC160"
"2268","CCT8"
"2269","CD200R1"
"2270","CDK1"
"2271","CDKL2"
"2272","CELF1"
"2273","CEP57L1"
"2274","CEP95"
"2275","CEP97"
"2276","CHD9"
"2277","CHORDC1"
"2278","CMTR1"
"2279","COPB1"
"2280","COQ10B"
"2281","CPEB3"
"2282","CPOX"
"2283","CPSF6"
"2284","CRIPT"
"2285","CROT"
"2286","CRYZL1"
"2287","CSDE1"
"2288","CYB5R3"
"2289","CYGB"
"2290","DAB2"
"2291","DCTN2"
"2292","DECR1"
"2293","DEGS1"
"2294","DENND5B"
"2295","DENND6A"
"2296","DHX40"
"2297","DIP2C"
"2298","DUSP10"
"2299","DVL3"
"2300","DYRK2"
"2301","DZIP1"
"2302","EFTUD2"
"2303","EIF1AD"
"2304","EIF2AK2"
"2305","ELMSAN1"
"2306","ENO4"
"2307","EPB41"
"2308","ESYT1"
"2309","FAM13B"
"2310","FANCD2"
"2311","FARSB"
"2312","FAT1"
"2313","FAT3"
"2314","FBN1"
"2315","FDFT1"
"2316","FGF2"
"2317","FNDC3A"
"2318","FNDC3B"
"2319","FNIP1"
"2320","FOXN2"
"2321","G3BP2"
"2322","GART"
"2323","GDAP2"
"2324","GLCCI1"
"2325","GPANK1"
"2326","GPATCH2L"
"2327","GPC5"
"2328","GPR180"
"2329","GRAMD1C"
"2330","HACD4"
"2331","HBS1L"
"2332","HEG1"
"2333","HIPK1"
"2334","HLTF"
"2335","HOXB9"
"2336","HPS3"
"2337","IARS1"
"2338","IGF1"
"2339","IKZF1"
"2340","IL6ST"
"2341","IL7R"
"2342","INHBB"
"2343","INVS"
"2344","IRF4"
"2345","IST1"
"2346","JMY"
"2347","KCNMB4"
"2348","KIAA0232"
"2349","KIAA1109"
"2350","KIAA1324L"
"2351","KLHL15"
"2352","KLHL24"
"2353","KLHL36"
"2354","KMT2C"
"2355","KPNA5"
"2356","LAMP2"
"2357","LATS1"
"2358","LBR"
"2359","LDHA"
"2360","LDHA"
"2361","LIFR"
"2362","LRATD2"
"2363","LRRC1"
"2364","MAP1B"
"2365","MAP3K2"
"2366","MAP3K3"
"2367","MAP3K9"
"2368","MAPK8"
"2369","MARCHF1"
"2370","MBNL3"
"2371","MCL1"
"2372","MED12L"
"2373","MIEF1"
"2374","MINDY2"
"2375","MRTFB"
"2376","MSANTD4"
"2377","MTRNR2L10"
"2378","MTRNR2L8"
"2379","MTX3"
"2380","MYO5A"
"2381","NCK1"
"2382","NEUROD1"
"2383","NFIB"
"2384","NFKBIZ"
"2385","NIFK"
"2386","NOL4L"
"2387","NOTCH2NLA"
"2388","NUP107"
"2389","OAS3"
"2390","OGA"
"2391","OMD"
"2392","OSTC"
"2393","OTUD4"
"2394","OVOL1"
"2395","PCDHB11"
"2396","PER3"
"2397","PGAM4"
"2398","PIGM"
"2399","PIGT"
"2400","PIK3AP1"
"2401","PIK3C3"
"2402","PIK3CB"
"2403","PLEKHF2"
"2404","PM20D2"
"2405","POGLUT3"
"2406","POLG"
"2407","POLK"
"2408","POMT2"
"2409","PPA1"
"2410","PPP3CA"
"2411","PPP4R3B"
"2412","PPTC7"
"2413","PRUNE1"
"2414","PTAR1"
"2415","PTEN"
"2416","PTEN"
"2417","PTPRJ"
"2418","RAB30"
"2419","RASSF3"
"2420","RBFOX2"
"2421","RBM26"
"2422","RCOR1"
"2423","RFK"
"2424","RGL1"
"2425","RHEB"
"2426","RLIM"
"2427","RNF14"
"2428","RNMT"
"2429","ROCK1"
"2430","RPL6"
"2431","RPP30"
"2432","RPS4X"
"2433","RTBDN"
"2434","SCAF11"
"2435","SCFD1"
"2436","SCO1"
"2437","SDC3"
"2438","SEC23A"
"2439","SEC24D"
"2440","SEC31A"
"2441","SERP1"
"2442","SERPINA1"
"2443","SESN3"
"2444","SFPQ"
"2445","SGMS2"
"2446","SIGMAR1"
"2447","SLC11A2"
"2448","SLC12A2"
"2449","SLC35F5"
"2450","SLIT3"
"2451","SMAD4"
"2452","SNAP25"
"2453","SNHG32"
"2454","SPECC1L"
"2455","SPRED1"
"2456","SREK1"
"2457","SRSF1"
"2458","STAMBP"
"2459","STRBP"
"2460","SYNE3"
"2461","TAOK1"
"2462","TATDN2"
"2463","TBC1D14"
"2464","TBC1D9"
"2465","THAP1"
"2466","THAP6"
"2467","TMEM126B"
"2468","TMEM161B"
"2469","TMEM165"
"2470","TMEM168"
"2471","TMEM232"
"2472","TMEM33"
"2473","TMEM64"
"2474","TNFSF10"
"2475","TNRC6A"
"2476","TRA2B"
"2477","TRAM1"
"2478","TRIM27"
"2479","TRIM5"
"2480","TRPM7"
"2481","TTC39C"
"2482","TUBA1B"
"2483","UBAP2"
"2484","UBE2W"
"2485","USP53"
"2486","VPS13C"
"2487","WDR59"
"2488","WDR7"
"2489","WDR82"
"2490","XIAP"
"2491","XRN1"
"2492","ZC3H4"
"2493","ZNF12"
"2494","ZNF223"
"2495","ZNF284"
"2496","ZNF460"
"2497","ZNF608"
"2498","ZNF675"
"2499","ZNF724"
"2500","ZNRF2"
"2501","ABCA12"
"2502","ACTN4"
"2503","ACTN4"
"2504","ADAMTS17"
"2505","AGAP9"
"2506","AP1S3"
"2507","ARHGAP1"
"2508","ARL8A"
"2509","CFL2"
"2510","CLMN"
"2511","CSDC2"
"2512","CXorf38"
"2513","DDX6"
"2514","EFTUD2"
"2515","FAM71F2"
"2516","FGF1"
"2517","FHL2"
"2518","GATA6"
"2519","GDNF"
"2520","GRIN2A"
"2521","GTF3C6"
"2522","HDGF"
"2523","HIF1AN"
"2524","ITGA5"
"2525","KCNJ12"
"2526","KCTD7"
"2527","KLHL15"
"2528","KRTAP9-6"
"2529","KRTAP9-6"
"2530","KRTAP9-6"
"2531","L2HGDH"
"2532","LLGL2"
"2533","MRI1"
"2534","MTMR4"
"2535","MXRA8"
"2536","NNT"
"2537","NUDT3"
"2538","ODF2L"
"2539","OPRD1"
"2540","ORAI2"
"2541","ORC4"
"2542","PCSK9"
"2543","PDCL"
"2544","PIK3R2"
"2545","PIP4P2"
"2546","PLEKHA3"
"2547","PLLP"
"2548","PNRC1"
"2549","POGK"
"2550","POLQ"
"2551","PRMT3"
"2552","PTGES3L"
"2553","REL"
"2554","RGP1"
"2555","RHEBL1"
"2556","RLIM"
"2557","RRAS"
"2558","SAMD8"
"2559","SARM1"
"2560","SELENOS"
"2561","SETD7"
"2562","SF3B3"
"2563","SLC35E1"
"2564","SON"
"2565","STAT2"
"2566","TBC1D15"
"2567","TNFRSF13C"
"2568","TPM3"
"2569","TRIM58"
"2570","USF2"
"2571","VGLL2"
"2572","XKR4"
"2573","XRCC3"
"2574","YIPF4"
"2575","ZC3H12C"
"2576","ZC3H6"
"2577","ZDHHC18"
"2578","ZNF101"
"2579","ZNF460"
"2580","ZNF490"
"2581","ZNF785"
"2582","ZRANB1"
"2583","ZSCAN29"
"2584","ZYG11A"
"2585",""
"2586",""
"2587",""
"2588",""
"2589",""
"2590",""
"2591",""
"2592",""
"2593","ABCA2"
"2594","ABCF2"
"2595","ABCG2"
"2596","ABHD16A"
"2597","ABHD16A"
"2598","ABHD16A"
"2599","ABHD16A"
"2600","ABHD16A"
"2601","ABHD16A"
"2602","ABHD16A"
"2603","ABHD17C"
"2604","ABLIM1"
"2605","AC005261.1"
"2606","AC009779.4"
"2607","AC092279.1"
"2608","ACACA"
"2609","ACADSB"
"2610","ACAP2"
"2611","ACBD3"
"2612","ACBD5"
"2613","ACBD6"
"2614","ACPP"
"2615","ACTB"
"2616","ACTBL2"
"2617","ACTC1"
"2618","ACTG1"
"2619","ACTN4"
"2620","ACTN4"
"2621","ACTR2"
"2622","ACVR2B"
"2623","ADAM10"
"2624","ADCY1"
"2625","ADD1"
"2626","ADD3"
"2627","ADM"
"2628","ADNP"
"2629","AEN"
"2630","AFF4"
"2631","AFTPH"
"2632","AGFG1"
"2633","AGO2"
"2634","AGO3"
"2635","AHCYL1"
"2636","AIMP1"
"2637","AK2"
"2638","AK6"
"2639","AKAP11"
"2640","AKAP12"
"2641","AKT3"
"2642","AL096711.2"
"2643","AL139011.2"
"2644","ALDH1B1"
"2645","ALKBH5"
"2646","ALKBH6"
"2647","ALYREF"
"2648","AMELX"
"2649","AMER1"
"2650","AMIGO2"
"2651","ANGEL1"
"2652","ANKHD1-EIF4EBP3"
"2653","ANKHD1"
"2654","ANKRD13C"
"2655","ANKRD17"
"2656","ANKRD28"
"2657","ANKRD39"
"2658","ANKRD40"
"2659","ANP32A"
"2660","ANP32E"
