"","Normal.1","Normal.2","Normal.3","Cancer 1.1","Cancer 1.2","Cancer 1.3","ID","plate"
"713",1.09221527721406,1.07865887813075,1.11393859793137,1.28476232785429,1.30530575539568,1.30292134831461,"hsa-miR-3657","Plate 2"
"714",1.08305993438425,1.11106550648498,1.20657485561972,1.40782374100719,1.39775280898876,1.27485997240036,"hsa-miR-3941","Plate 2"
"715",1.10819241503858,1.20924033762772,1.23246402877698,1.08134831460674,0.980193197499797,0.965431703608866,"hsa-miR-4264","Plate 2"
"716",1.14571301643714,1.16276978417266,1.16943820224719,1.00698108612712,0.999839961590782,1.02610408799869,"hsa-miR-3923","Plate 2"
"717",1.20008992805755,1.19415730337079,1.09099764591282,0.924621909258222,0.952635035297981,1.02798756108396,"hsa-miR-548t","Plate 2"
"718",1.22921348314607,1.12387369104635,1.10946627190526,0.87465112461008,0.951132829853398,0.960881294964029,"hsa-miR-4271","Plate 2"
"719",1.19124928971507,1.18268384412259,1.22188474798884,1.51488227454465,1.54091726618705,1.53932584269663,"hsa-miR-4318","Plate 2"
"720",1.11066655997439,1.15046790346413,1.25544202576633,1.35521582733813,1.34696629213483,1.22047244094488,"hsa-miR-3116","Plate 2"
"721",1.1718108684945,1.27632163482896,1.29721223021583,1.15101123595506,1.04838055036935,1.03824917980315,"hsa-miR-10a*","Plate 2"
"722",1.31630386494891,1.3273381294964,1.34337078651685,1.14416754606705,1.14227414579499,1.16647512723691,"hsa-miR-3065-3p","Plate 2"
"723",1.22706834532374,1.22741573033708,1.11494439483724,1.13507241738017,1.18289279264489,1.27854286983563,"hsa-miR-874","Plate 2"
"724",1.1761797752809,1.06380388018508,1.05545330879411,1.0142012805779,1.08174144824522,1.09892086330935,"hsa-miR-552","Plate 2"
"725",1.4587222988879,1.44114587501,1.4833360696109,1.33807196801422,1.35971223021583,1.35280898876405,"hsa-miR-196a*","Plate 2"
"726",1.01464351444347,1.04129042850107,1.13238560639716,1.30395683453237,1.30876404494382,1.17582595989934,"hsa-miR-15a*","Plate 2"
"727",1.61139385979314,1.65437583296313,1.59982014388489,1.10651685393258,0.999675298319669,0.990637753060735,"hsa-miR-3141","Plate 2"
"728",1.23411816970235,1.25134892086331,1.25887640449438,0.679844143193441,0.672561414739537,0.693646363487112,"hsa-miR-3179","Plate 2"
"729",1.29586330935252,1.30067415730337,1.17947885380307,1.00144034568296,1.02815629617468,1.11106175033319,"hsa-miR-30d*","Plate 2"
"730",1.30786516853933,1.1802906080039,1.17188125150036,0.843047118699721,0.916925810750777,0.928507194244604,"hsa-miR-493*","Plate 2"
"731",1.25213085477717,1.22349363847323,1.27360039402397,0.799200355397601,0.8125,0.81123595505618,"hsa-miR-1976","Plate 2"
"732",1.46355125230055,NA,1.62994224788983,0.826888489208633,0.827415730337079,0.748437373163406,"hsa-miR-4274","Plate 2"
"733",1.06222295189624,1.15859617947579,1.17176258992806,1.70157303370787,1.54314473577401,1.5175642154117,"hsa-miR-3165","Plate 2"
"734",1.21057307863172,1.21942446043165,1.22966292134831,0.943258381362124,0.934224213811315,0.96125430963717,"hsa-miR-4308","Plate 2"
"735",1.14793165467626,1.1523595505618,1.04635116486728,0.928222773465632,0.960433426366771,1.03953798311861,"hsa-miR-520a-3p","Plate 2"
"736",1.04089887640449,0.944070135562952,0.933424021765224,0.955918568379576,1.03998223011995,1.0535071942446,"hsa-miR-3160-3p","Plate 2"
"737",1.45385177368293,1.47875490117628,NA,0.933362949800089,0.93660071942446,0.940674157303371,"hsa-miR-4316","Plate 2"
"738",1.37593022325358,1.39303890986702,1.57352287872057,0.940197841726619,0.93123595505618,0.844224368861109,"hsa-miR-3144-3p","Plate 2"
"739",1.15293055327532,1.24611283873834,1.26393884892086,0.918202247191011,0.832453932949103,0.832999919980795,"hsa-miR-3138","Plate 2"
"740",1.30741892492226,1.32014388489209,1.33438202247191,1.28703628541278,1.27990717772265,1.29740600886554,"hsa-miR-136","Plate 2"
"741",1.41187050359712,1.41168539325843,1.2732364639987,1.0966631991678,1.13240847151535,1.2252332296757,"hsa-miR-509-3p","Plate 2"
"742",1.15460674157303,1.05081581297183,1.0386492758262,1.06427516007224,1.15681919147046,1.1681654676259,"hsa-miR-589*","Plate 2"
"743",1.30773601753389,1.29391053852925,1.33229354785749,1.08840515326522,1.10971223021583,1.1038202247191,"hsa-miR-3910","Plate 2"
"744",1.14787549011763,1.18987030044328,1.29675699689027,1.39568345323741,1.41483146067416,1.27648348080201,"hsa-miR-548q","Plate 2"
"745",1.08274503365621,1.18480675255442,1.19694244604317,1.06831460674157,0.967611007386963,0.954229014963591,"hsa-miR-2278","Plate 2"
"746",0.920479786761439,0.936151079136691,0.941573033707865,0.943258381362124,0.934224213811315,0.96125430963717,"SNORD96A - index 746","Plate 2"
"747",1.13460684140382,1.04498440321786,1.04225014003361,0.982222583001867,1.08719101123596,1.09397482014388,"hsa-miR-4315","Plate 3"
"748",1.5089928057554,1.51221679253665,1.37128550320144,1.26870448907738,1.29840084422437,1.42067415730337,"hsa-miR-644","Plate 3"
"749",1.38696629213483,1.40152877697842,1.38871612616615,1.12502052208176,1.10386492758262,1.1194090429418,"hsa-miR-2110","Plate 3"
"750",1.15877912168195,1.30337078651685,1.31474820143885,1.1519324744558,1.06879001805943,1.03944946787229,"hsa-miR-27b*","Plate 3"
"751",1.04425062014884,1.05933923208053,1.18112359550562,1.10161870503597,1.0964015992892,1.00804465604991,"hsa-miR-3607-3p","Plate 3"
"752",1.31382367427352,1.2935104425062,1.32721811835376,1.39505617977528,1.41546762589928,1.39715681919147,"hsa-miR-3173-3p","Plate 3"
"753",1.16703687250111,1.08233459202101,1.05545330879411,0.964769867684065,1.0714606741573,1.07239208633094,"hsa-miR-320e","Plate 3"
