"","x"
"19031","SPRED1"
"19032","SREBF2"
"19033","SRRM2"
"19034","SSTR1"
"19035","SSX2IP"
"19036","STAM2"
"19037","STARD3"
"19038","STAT6"
"19039","STIP1"
"19040","STOML2"
"19041","STOML3"
"19042","STX17"
"19043","SUMO1"
"19044","SYBU"
"19045","SYMPK"
"19046","SYT7"
"19047","TAB1"
"19048","TAF1D"
"19049","TBC1D13"
"19050","TBC1D25"
"19051","TBC1D4"
"19052","TBL3"
"19053","TDGF1P3"
"19054","TEAD1"
"19055","TEP1"
"19056","TERT"
"19057","TFAP2A"
"19058","THBD"
"19059","TIMM10B"
"19060","TM9SF4"
"19061","TMED3"
"19062","TMEM109"
"19063","TMEM145"
"19064","TMEM151A"
"19065","TMEM184A"
"19066","TMEM189-UBE2V1"
"19067","TMEM189"
"19068","TMEM245"
"19069","TMEM268"
"19070","TMPRSS5"
"19071","TNKS1BP1"
"19072","TNRC6B"
"19073","TOMM20"
"19074","TOR1AIP2"
"19075","TOX4"
"19076","TP53"
"19077","TP53I11"
"19078","TP53INP1"
"19079","TP53INP2"
"19080","TPD52L2"
"19081","TPI1"
"19082","TRAF7"
"19083","TRIAP1"
"19084","TRIB3"
"19085","TRIM3"
"19086","TRIO"
"19087","TRIP11"
"19088","TRMT2B"
"19089","TRPV2"
"19090","TST"
"19091","TTPAL"
"19092","TUBB4A"
"19093","TUBB4B"
"19094","TULP4"
"19095","TXLNA"
"19096","TYW1"
"19097","U2AF2"
"19098","UBA1"
"19099","UBE2R2"
"19100","UBE2Z"
"19101","UBL3"
"19102","UBR4"
"19103","UNC13B"
"19104","UNC13D"
"19105","USP22"
"19106","VCL"
"19107","VCPKMT"
"19108","VDAC2"
"19109","VEGFB"
"19110","VKORC1L1"
"19111","VPS35"
"19112","VRK3"
"19113","VTA1"
"19114","WAC"
"19115","WASF2"
"19116","WDR13"
"19117","WDR70"
"19118","WDR82"
"19119","WNT16"
"19120","WNT7B"
"19121","XIAP"
"19122","XPO1"
"19123","YWHAE"
"19124","ZBED1"
"19125","ZBTB7A"
"19126","ZC3H7B"
"19127","ZFP36L1"
"19128","ZNF185"
"19129","ZNF444"
"19130","ZNF471"
"19131","ZNF496"
"19132","ZNF546"
"19133","ZNF546"
"19134","ZNF595"
"19135","ZNF703"
"19136","ZNF710"
"19137","ZNF740"
"19138","ZNFX1"
"19139","ZXDB"
"19140","ACVR1"
"19141","AKIRIN1"
"19142","ARHGAP22"
"19143","ATG9A"
"19144","BACE2"
"19145","BAMBI"
"19146","CCBE1"
"19147","CDC42"
"19148","CENPM"
"19149","CLUH"
"19150","COX17"
"19151","COX6B1"
"19152","CRK"
"19153","CRY2"
"19154","CSNK1E"
"19155","CSRP1"
"19156","CST9"
"19157","DCAF16"
"19158","DGKH"
"19159","DNAJC28"
"19160","DNAJC28"
"19161","EDF1"
"19162","EMC7"
"19163","ENTPD4"
"19164","FAM160B1"
"19165","FNDC1"
"19166","FOSL1"
"19167","FUT11"
"19168","GDF7"
"19169","GK5"
"19170","GPRIN3"
"19171","GTF3C3"
"19172","IL17REL"
"19173","IPP"
"19174","KANK4"
"19175","KIAA0408"
"19176","KREMEN1"
"19177","LRTOMT"
"19178","MLLT1"
"19179","MPPE1"
"19180","NBL1"
"19181","NBL1"
"19182","NLE1"
"19183","NLRP12"
"19184","OTUD3"
"19185","PCYOX1"
"19186","PEX6"
"19187","PHETA1"
"19188","PIGO"
"19189","PIK3CB"
"19190","PLAAT3"
"19191","PLEKHA2"
"19192","PLEKHG4B"
"19193","PLXNA3"
"19194","PPP1R16B"
"19195","RAB2A"
"19196","RAD54L2"
"19197","REEP2"
"19198","SDHAF2"
"19199","SETD5"
"19200","SETD9"
"19201","SLFN13"
"19202","SLX4"
"19203","SMUG1"
"19204","SNX20"
"19205","SOGA3"
"19206","TJP3"
"19207","TMEM174"
"19208","TOR1AIP1"
"19209","TRAM1"
"19210","UBQLN4"
"19211","URM1"
"19212","UTP18"
"19213","XKR7"
"19214","YTHDC1"
"19215","YTHDC1"
"19216","ZFP30"
"19217","ZFYVE27"
"19218","ZMAT4"
"19219","ZMYM1"
"19220","ZNF106"
"19221","ZNF134"
"19222","ZNF207"
"19223","ZNF460"
"19224","ZNF578"
"19225","ZNF736"
"19226","ABHD14B"
"19227","ACOT9"
"19228","ADAMTS4"
"19229","AMH"
"19230","ANG"
"19231","ANKRD9"
"19232","ANKS4B"
"19233","ANKS4B"
"19234","APOA1"
"19235","APOBEC4"
"19236","ATP4A"
"19237","ATP5MC1"
"19238","ATP5PB"
"19239","BCL2L1"
"19240","BICD2"
"19241","BPNT1"
"19242","BSG"
"19243","C1orf50"
"19244","C2orf15"
"19245","CALCOCO2"
"19246","CAMKK2"
"19247","CAPNS1"
"19248","CCR6"
"19249","CENPA"
"19250","CERS4"
"19251","CIAO1"
"19252","CLDN19"
"19253","DCTN6"
"19254","DMRT2"
"19255","DNAJB4"
"19256","DNAL1"
"19257","EIF5A"
"19258","EIF5A"
"19259","EIF5AL1"
"19260","ELMOD1"
"19261","ELP2"
"19262","EPB42"
"19263","FAM126B"
"19264","FAM71F2"
"19265","FBRS"
"19266","FFAR2"
"19267","FGD6"
"19268","FNBP4"
"19269","FNBP4"
"19270","FSD2"
"19271","GDF7"
"19272","GJD2"
"19273","GMEB1"
"19274","GTF2H5"
"19275","H2AC12"
"19276","H2BC21"
"19277","HEATR5A"
"19278","HOOK3"
"19279","HSPA4L"
"19280","IKZF3"
"19281","IL10RB"
"19282","JPH2"
"19283","JUNB"
"19284","KIAA0930"
"19285","KLF13"
"19286","KLF13"
"19287","KY"
"19288","LPIN1"
"19289","LRAT"
"19290","LRRC2"
"19291","MAGT1"
"19292","MCOLN2"
"19293","MEX3A"
"19294","MPP2"
"19295","MYCBP"
"19296","MYO1C"
"19297","NFKBIB"
"19298","NFKBIB"
"19299","NR6A1"
"19300","NUBPL"
"19301","NUP133"
"19302","OCIAD2"
"19303","ORAI2"
"19304","OSTF1"
"19305","PACS2"
"19306","PIGM"
"19307","PNPLA3"
"19308","POLR3A"
"19309","PRELID2"
"19310","PRR23A"
"19311","PRSS8"
"19312","RAB9A"
"19313","RCC2"
"19314","RCC2"
"19315","RFK"
"19316","RGS6"
"19317","RMND5A"
"19318","RNF125"
"19319","RRP7A"
"19320","RUNDC1"
"19321","SCN2B"
"19322","SEMA7A"
"19323","SEMA7A"
"19324","SETD1B"
"19325","SETD2"
"19326","SGPL1"
"19327","SH2B3"
"19328","SKAP2"
"19329","SLC25A16"
"19330","SLC25A33"
"19331","SLC26A2"
"19332","SLC30A3"
"19333","SLC35F6"
"19334","SMPD1"
"19335","SSR2"
"19336","SWSAP1"
"19337","TAOK1"
"19338","TECPR1"
"19339","THAP1"
"19340","TIMM29"
"19341","TIMM8A"
"19342","TMEM86B"
"19343","TNFRSF10B"
"19344","UBE2V2"
"19345","UCK2"
"19346","VNN1"
"19347","YWHAH"
"19348","ZBTB37"
"19349","ZBTB8A"
"19350","ZC2HC1C"
"19351","ZNF347"
"19352","ZNF426"
"19353","ZNF429"
"19354","ZNF431"
"19355","ZNF440"
"19356","ZNF485"
"19357","ZNF573"
"19358","ZNF708"
"19359","AP3M1"
"19360","AP3S2"
"19361","APOLD1"
"19362","ARRB2"
"19363","ASAH2"
"19364","ASAH2B"
"19365","ATG9A"
"19366","BAMBI"
"19367","BCL2L11"
"19368","CCDC117"
"19369","CCNH"
"19370","CD59"
"19371","CHAC1"
"19372","CHD4"
"19373","CIAO1"
"19374","CIDEB"
"19375","CLCN6"
"19376","CUX1"
"19377","CYP1B1"
"19378","DHX40"
"19379","DNAAF3"
"19380","DNAL1"
"19381","EI24"
"19382","EIF4EBP2"
"19383","EIF5"
"19384","ERGIC1"
"19385","F9"
"19386","FAHD1"
"19387","FAM186A"
"19388","FARSA"
"19389","FBXW7"
"19390","FOPNL"
"19391","G6PD"
"19392","GAN"
"19393","GBA"
"19394","GBA"
"19395","GNL3L"
"19396","GSR"
"19397","HECA"
"19398","HIP1"
"19399","HLA-C"
"19400","HSP90AB1"
"19401","HSP90B1"
"19402","HSPA4L"
"19403","ILF3"
"19404","ISY1"
"19405","JADE2"
"19406","JKAMP"
"19407","KCNK5"
"19408","KIAA2013"
"19409","KLHL15"
"19410","MCRIP2"
"19411","MDN1"
"19412","MEF2D"
"19413","METTL21A"
"19414","METTL22"
"19415","MIOX"
"19416","MLXIP"
"19417","MLXIP"
"19418","OST4"
"19419","PALM2AKAP2"
"19420","PCDHB2"
"19421","PCYT1A"
"19422","PEX26"
"19423","PHAX"
"19424","PKM"
"19425","PPP1R16B"
"19426","PRPF4"
"19427","RAB1B"
"19428","RILPL1"
"19429","RNASEL"
"19430","RORA"
"19431","RPAP1"
"19432","SETD5"
"19433","SIGLEC10"
"19434","SLC9A3"
"19435","SLC9A3"
"19436","SOD2"
"19437","SP140L"
"19438","STARD8"
"19439","SYNC"
"19440","TARDBP"
"19441","TMEM120B"
"19442","TMEM245"
"19443","TMEM258"
"19444","TPM3"
"19445","TTC28"
"19446","UBA6"
"19447","UBN2"
"19448","UTP23"
"19449","WDR12"
"19450","YWHAZ"
"19451","ZC3H12D"
"19452","AKAP5"
"19453","ALG14"
"19454","ALKBH5"
"19455","ANKRD33B"
"19456","ARHGAP1"
"19457","ARHGEF6"
"19458","ARMC12"
"19459","ARMH4"
"19460","ASH2L"
"19461","ASTN2"
"19462","BMPR1A"
"19463","BTBD3"
"19464","BTG2"
"19465","BTK"
"19466","C8orf33"
"19467","CALM3"
"19468","CALR"
"19469","CAMK4"
"19470","CAND1"
"19471","CANX"
"19472","CANX"
"19473","CCNB1IP1"
"19474","CCND1"
"19475","CDC27"
"19476","CECR2"
"19477","CEPT1"
"19478","CERS2"
"19479","CHRDL1"
"19480","COL1A1"
"19481","COLEC12"
"19482","CRKL"
"19483","CSNK2A1"
"19484","CTBP1"
"19485","DAZAP2"
"19486","DCAF10"
"19487","DCAF7"
"19488","DIP2C"
"19489","DMRT2"
"19490","EIF1AX"
"19491","EIF5AL1"
"19492","ENPP5"
"19493","ERGIC1"
"19494","FAM151B"
"19495","FAM199X"
"19496","FAM49B"
"19497","FEM1C"
"19498","FEN1"
"19499","FIGN"
"19500","FKBP4"
"19501","FOXL2"
"19502","FOXO1"
"19503","FOXRED2"
"19504","FYCO1"
"19505","G6PC"
"19506","GATA2"
"19507","GATA6"
"19508","GFRAL"
"19509","GPR107"
"19510","GPR173"
"19511","GRB10"
"19512","H3C6"
"19513","HLA-DOA"
"19514","HLA-DOA"
"19515","HLA-DOA"
"19516","HLA-DOA"
"19517","HLA-DOA"
"19518","HLA-DOA"
"19519","HLA-DOA"
"19520","HMGN2"
"19521","HRK"
"19522","IGF1R"
"19523","INTU"
"19524","ITM2C"
"19525","KCNH2"
"19526","KCNIP2"
"19527","KCNK5"
"19528","KHSRP"
"19529","KIAA0040"
"19530","KIAA0513"
"19531","KIAA1522"
"19532","KLK10"
"19533","KPNA6"
"19534","LEFTY1"
"19535","LETMD1"
"19536","LNPEP"
"19537","LRIG2"
"19538","LRRC3C"
"19539","LRRC75A"
"19540","LURAP1L"
"19541","LUZP1"
"19542","LZIC"
"19543","MAPKAPK2"
"19544","MAPRE1"
"19545","MDC1"
"19546","MDC1"
"19547","MDC1"
"19548","MDC1"
"19549","MDC1"
"19550","MDC1"
"19551","MDC1"
"19552","MDC1"
"19553","MECP2"
"19554","MED13"
"19555","MED19"
"19556","MGLL"
"19557","MPLKIP"
"19558","MRVI1"
"19559","MTERF4"
"19560","MYL12B"
"19561","MYNN"
"19562","NDUFB11"
"19563","NF2"
"19564","NFAT5"
"19565","NLK"
"19566","NUDT3"
"19567","OXA1L"
"19568","PABPN1"
"19569","PAK2"
"19570","PALD1"
"19571","PAQR5"
"19572","PARP1"
"19573","PIM2"
"19574","PLA2G2D"
"19575","PLXNA2"
"19576","POFUT2"
"19577","PPM1N"
"19578","PPP1CC"
"19579","PSMD11"
"19580","PTPA"
"19581","PTPRM"
"19582","PYCR1"
"19583","QRFPR"
"19584","RAB40A"
"19585","RBFOX2"
"19586","RBFOX2"
"19587","RNF11"
"19588","RNF14"
"19589","RPRM"
"19590","RPS6KA3"
"19591","RPS6KB1"
"19592","RRAGD"
"19593","SCOC"
"19594","SDK1"
"19595","SEC61A1"
"19596","SEMA7A"
"19597","SEMA7A"
"19598","SETD1B"
"19599","SETD5"
"19600","SFT2D2"
"19601","SIAH3"
"19602","SKA2"
"19603","SLC10A6"
"19604","SLC25A36"
"19605","SLC43A2"
"19606","SLC43A2"
"19607","SLC4A2"
"19608","SMYD2"
"19609","SOWAHC"
"19610","SOX4"
"19611","SRARP"
"19612","SRP54"
"19613","SRSF10"
"19614","STK38"
"19615","SULT1B1"
"19616","SUPT16H"
"19617","SYT9"
"19618","TAGLN2"
"19619","TARS1"
"19620","TBC1D13"
"19621","TET3"
"19622","TGFBR2"
"19623","TGIF1"
"19624","TMBIM4"
"19625","TMEM167A"
"19626","TMEM189-UBE2V1"
"19627","TMEM189"
"19628","TMEM63A"
"19629","TMTC2"
"19630","TNPO2"
"19631","TOB2"
"19632","TOR4A"
"19633","TPD52L2"
"19634","TRAF3IP2"
"19635","TRAF6"
"19636","TRIM56"
"19637","TRIR"
"19638","TSPAN15"
"19639","TTL"
"19640","TUBB"
"19641","TUBB"
"19642","TUBB"
"19643","TUBB"
"19644","TUBB"
"19645","TUBB"
"19646","TUBB"
"19647","TUBB"
"19648","TUBB2A"
"19649","UBE2V1"
"19650","URM1"
"19651","USP12P1"
"19652","UTP6"
"19653","VGLL4"
"19654","VPS37C"
"19655","WDR41"
"19656","WDR81"
"19657","WDR81"
"19658","WEE1"
"19659","WIPF2"
"19660","ZDHHC16"
"19661","ZNF12"
"19662","ZNF131"
"19663","ZNF33A"
"19664","ZNF444"
"19665","ZNF445"
"19666","ZNF445"
"19667","ZNF460"
"19668","ZNF619"
"19669","ZNF774"
"19670","ZNF85"
"19671","ZNF85"
"19672","ZSWIM1"
"19673","ZSWIM4"
"19674","ZSWIM4"
"19675","ABHD14B"
"19676","AHR"
"19677","ANKRD46"
"19678","CPM"
"19679","E2F8"
"19680","EFEMP2"
"19681","ENPP4"
"19682","FEM1C"
"19683","GLIS2"
"19684","GLIS2"
"19685","GPR27"
"19686","IFNAR2"
"19687","IPP"
"19688","LRIF1"
"19689","MLF2"
"19690","MRGPRF"
"19691","MYH2"
"19692","NHLRC3"
"19693","NRIP1"
"19694","NUP50"
"19695","PACSIN1"
"19696","PHYKPL"
"19697","POLDIP3"
"19698","RB1"
"19699","RELCH"
"19700","RLN1"
"19701","RLN2"
"19702","SETD5"
"19703","STARD7"
"19704","TBRG1"
"19705","TMED5"
"19706","TRIM2"
"19707","TXNDC16"
"19708","XIAP"
"19709","ZNF281"
"19710","ZNF322P1"
"19711","ZNF514"
"19712",""
"19713","AACS"
"19714","AAR2"
"19715","AARS2"
"19716","ABHD5"
"19717","ACAD8"
"19718","ACTB"
"19719","ACVR2B"
"19720","ADAMTS1"
"19721","AFF1"
"19722","AGO2"
"19723","AGTR1"
"19724","AIDA"
"19725","AKT1"
"19726","AKT3"
"19727","ALDH1A3"
"19728","ANKEF1"
"19729","ANKFY1"
"19730","ANKRD26"
"19731","ANP32A"
"19732","ANP32E"
"19733","APOL4"
"19734","APPL1"
"19735","AQP3"
"19736","AR"
"19737","ARHGAP12"
"19738","ARHGEF12"
"19739","ARL4C"
"19740","ARPC5"
"19741","ARPP19"
"19742","ARRDC3"
"19743","ASCC1"
"19744","ATAD2"
"19745","ATP13A3"
"19746","ATP6V0B"
"19747","ATP6V1G1"
"19748","ATXN3"
"19749","B3GAT2"
"19750","B4GALT6"
"19751","BAMBI"
"19752","BBIP1"
"19753","BBX"
"19754","BCL2L11"
"19755","BCLAF1"
"19756","BIRC5"
"19757","BLOC1S3"
"19758","BMI1"
"19759","BMPR1A"
"19760","BRIX1"
"19761","BTF3L4"
"19762","BTG1"
"19763","C12orf49"
"19764","C2orf49"
"19765","C3orf38"
"19766","C5orf22"
"19767","C9orf72"
"19768","CALM3"
"19769","CAMLG"
"19770","CAMSAP2"
"19771","CAMTA1"
"19772","CASP3"
"19773","CBX6"
"19774","CBY1"
"19775","CCDC14"
"19776","CCNB1"
"19777","CCNG2"
"19778","CD2AP"
"19779","CD300LG"
"19780","CDC20"
"19781","CDC5L"
"19782","CDC7"
"19783","CDCA4"
"19784","CDCA8"
"19785","CDK6"
"19786","CDKN2C"
"19787","CDS1"
"19788","CEBPB"
"19789","CELF2"
"19790","CEP104"
"19791","CHD1"
"19792","CHEK2"
"19793","CKAP2"
"19794","CLDN16"
"19795","CLDND1"
"19796","CLIP4"
"19797","CMC2"
"19798","CMTR2"
"19799","CNIH1"
"19800","CNOT3"
"19801","COASY"
"19802","COMMD3-BMI1"
"19803","CRCP"
"19804","CREBZF"
"19805","CRIPT"
"19806","CRK"
"19807","CRYBG3"
"19808","CSNK1A1"
"19809","CYB561D1"
"19810","DAAM1"
"19811","DCK"
"19812","DCLRE1C"
"19813","DCP2"
"19814","DDAH1"
"19815","DDB1"
"19816","DDIT4"
"19817","DDX3X"
"19818","DDX6"
"19819","DEGS1"
"19820","DHCR7"
"19821","DHODH"
"19822","DHX33"
"19823","DLL1"
"19824","DNAJB4"
"19825","DONSON"
"19826","DOP1A"
"19827","DPYSL2"
"19828","DR1"
"19829","DSTYK"
"19830","DUSP3"
"19831","E2F3"
"19832","E2F7"
"19833","EEA1"
"19834","EFCAB14"
"19835","EFNA2"
"19836","EGLN1"
"19837","EIF1AX"
"19838","EIF5A2"
"19839","ELAVL2"
"19840","ELL2"
"19841","ERO1B"
"19842","ERP44"
"19843","ERVMER34-1"
"19844","EXOC8"
"19845","FAM120AOS"
"19846","FARP2"
"19847","FAT1"
"19848","FBRS"
"19849","FBXO28"
"19850","FCHO2"
"19851","FDFT1"
"19852","FEN1"
"19853","FER"
"19854","FGF23"
"19855","FGFR3"
"19856","FLVCR1"
"19857","FNBP1L"
"19858","FNIP2"
"19859","FOXN2"
"19860","FTH1"
"19861","FYCO1"
"19862","GAREM1"
"19863","GDAP2"
"19864","GEMIN6"
"19865","GPBP1L1"
"19866","GPR137B"
"19867","GPR176"
"19868","GPR26"
"19869","GRM5"
"19870","GRPEL2"
"19871","H1-0"
"19872","H3-3A"
"19873","HECA"
"19874","HERPUD2"
"19875","HHLA2"
"19876","HIPK1"
"19877","HMBOX1"
"19878","HMGB2"
"19879","HMGN2"
"19880","HNRNPA2B1"
"19881","HNRNPF"
"19882","HNRNPM"
"19883","HNRNPU"
"19884","HOOK1"
"19885","HSPA5"
"19886","HSPH1"
"19887","ID2"
"19888","IDS"
"19889","IGF1R"
"19890","IMMP2L"
"19891","IMPAD1"
"19892","INTS6L"
"19893","INTU"
"19894","IPMK"
"19895","ITGA2"
"19896","ITGB1"
"19897","ITGB8"
"19898","JMJD1C"
"19899","JMJD4"
"19900","JOSD1"
"19901","KATNAL1"
"19902","KBTBD2"
"19903","KBTBD8"
"19904","KDM2A"
"19905","KDM5A"
"19906","KDM7A"
"19907","KHSRP"
"19908","KIF11"
"19909","KIF1B"
"19910","KLF11"
"19911","KLHL24"
"19912","KMT2C"
"19913","KPNA1"
"19914","KPNA2"
"19915","L2HGDH"
"19916","LATS1"
"19917","LBR"
"19918","LMCD1"
"19919","LONP2"
"19920","LRATD2"
"19921","LRIG1"
"19922","LRIG3"
"19923","LRRC55"
"19924","LRRC59"
"19925","LSM12"
"19926","LTA4H"
"19927","LTBP1"
"19928","LY75"
"19929","MAGT1"
"19930","MAP11"
"19931","MAP3K21"
"19932","MAP4K3"
"19933","MAP4K5"
"19934","MARCHF4"
"19935","MARCHF6"
"19936","MAVS"
"19937","MAZ"
"19938","MBNL3"
"19939","MCL1"
"19940","MCM7"
"19941","MCMBP"
"19942","MED21"
"19943","METTL8"
"19944","MIER3"
"19945","MORF4L1"
"19946","MPZL1"
"19947","MRPS25"
"19948","MRPS30"
"19949","MTCH1"
"19950","MTHFD2"
"19951","MTMR6"
"19952","MTUS1"
"19953","MYEF2"
"19954","MYLIP"
"19955","MYO1C"
"19956","MYO6"
"19957","N4BP2"
"19958","NABP1"
"19959","NACA"
"19960","NCEH1"
"19961","NDNF"
"19962","NDRG1"
"19963","NDST4"
"19964","NDUFAF4"
"19965","NDUFB8"
"19966","NECTIN3"
"19967","NETO2"
"19968","NFATC3"
"19969","NFIC"
"19970","NHS"
"19971","NPEPPS"
"19972","NRIP1"
"19973","NSRP1"
"19974","NT5DC1"
"19975","NUDT16"
"19976","NUP62"
"19977","NUS1"
"19978","ODC1"
"19979","ONECUT2"
"19980","OTOGL"
"19981","PABPC4"
"19982","PACRGL"
"19983","PAK3"
"19984","PAK5"
"19985","PAM"
"19986","PANK3"
"19987","PANX1"
"19988","PCMTD1"
"19989","PDE12"
"19990","PDZD8"
"19991","PEG10"
"19992","PEX5L"
"19993","PEX7"
"19994","PFKFB2"
"19995","PGK1"
"19996","PHF10"
"19997","PIKFYVE"
"19998","PITX1"
"19999","PLAGL2"
"20000","PNISR"
"20001","PPIL4"
"20002","PPM1L"
"20003","PPP1CB"
"20004","PPP1R12C"
"20005","PPP1R3F"
"20006","PPP3CB"
"20007","PRCC"
"20008","PRKAR1A"
"20009","PRR14L"
"20010","PRRC1"
"20011","PRRC2B"
"20012","PSMA4"
"20013","PTBP1"
"20014","PTBP2"
"20015","PTCHD1"
"20016","PTDSS2"
"20017","PTDSS2"
"20018","PTMA"
"20019","PTPDC1"
"20020","PTPN4"
"20021","PTTG1IP"
"20022","PUM2"
"20023","PYGO1"
"20024","RAB14"
"20025","RAB39B"
"20026","RAB7A"
"20027","RALGAPB"
"20028","RBBP9"
"20029","RBFOX2"
"20030","RBFOX2"
"20031","RBM4B"
"20032","RCBTB1"
"20033","REL"
"20034","REST"
"20035","REV3L"
"20036","RGMB"
"20037","RHOBTB3"
"20038","RIPK4"
"20039","RLN2"
"20040","RNF11"
"20041","RNF149"
"20042","RNF217"
"20043","RNF4"
"20044","RNLS"
"20045","RNPS1"
"20046","RPA2"
"20047","RPAP2"
"20048","RPL27A"
"20049","RPL7L1"
"20050","RPS6KA5"
"20051","RRAS2"
"20052","RSRP1"
"20053","RTKN2"
"20054","RYBP"
"20055","S100A11"
"20056","SALL3"
"20057","SALL3"
"20058","SALL3"
"20059","SAMD12"
"20060","SAR1A"
"20061","SAR1B"
"20062","SECISBP2L"
"20063","SEH1L"
"20064","SEMA4C"
"20065","SENP3"
"20066","SERBP1"
"20067","SF3B3"
"20068","SFPQ"
"20069","SFT2D2"
"20070","SFXN1"
"20071","SGCB"
"20072","SGMS1"
"20073","SH3GLB1"
"20074","SIAH1"
"20075","SINHCAF"
"20076","SINHCAF"
"20077","SIX4"
"20078","SLC12A5"
"20079","SLC25A36"
"20080","SLC25A44"
"20081","SLC30A7"
"20082","SLC35B3"
"20083","SLC38A2"
"20084","SLC45A4"
"20085","SLC4A8"
"20086","SLC5A3"
"20087","SLC9A3R2"
"20088","SMAD7"
"20089","SMARCD3"
"20090","SMCHD1"
"20091","SMG1"
"20092","SMOC1"
"20093","SMYD4"
"20094","SNRNP27"
"20095","SNX4"
"20096","SON"
"20097","SORL1"
"20098","SOWAHA"
"20099","SOX4"
"20100","SOX6"
"20101","SOX9"
"20102","SQLE"
"20103","SRF"
"20104","SRRM2"
"20105","SRSF10"
"20106","SSH2"
"20107","SSU72"
"20108","STAT3"
"20109","STUB1"
"20110","STX7"
"20111","SUB1"
"20112","SUCO"
"20113","SUDS3"
"20114","SVOP"
"20115","SYNJ2BP"
"20116","TACC1"
"20117","TAF13"
"20118","TCP1"
"20119","THAP6"
"20120","TIAF1"
"20121","TM6SF1"
"20122","TM9SF3"
"20123","TMED8"
"20124","TMEM131L"
"20125","TMEM167A"
"20126","TMEM170A"
"20127","TMEM245"
"20128","TMEM250"
"20129","TMEM30A"
"20130","TMEM68"
"20131","TNRC6A"
"20132","TNRC6A"
"20133","TOB1"
"20134","TOGARAM2"
"20135","TOP2B"
"20136","TOR1AIP2"
"20137","TOR1B"
"20138","TRA2B"
"20139","TRAF3IP1"
"20140","TRAPPC10"
"20141","TRIAP1"
"20142","TRIM37"
"20143","TRIM71"
"20144","TRPS1"
"20145","TRRAP"
"20146","TSC22D1"
"20147","TSC22D2"
"20148","TSPYL1"
"20149","TTYH2"
"20150","TUBB6"
"20151","TWF1"
"20152","TXNRD1"
"20153","U2SURP"
"20154","UBE2D1"
"20155","UBE2K"
"20156","UBE3C"
"20157","UGT8"
"20158","UHMK1"
"20159","USP12"
"20160","USP24"
"20161","VDAC2"
"20162","VIM"
"20163","VSNL1"
"20164","WAPL"
"20165","WBP4"
"20166","WDR26"
"20167","WDR77"
"20168","WEE1"
"20169","WNK3"
"20170","WSB1"
"20171","WTAP"
"20172","XPO4"
"20173","XPO6"
"20174","XPOT"
"20175","YME1L1"
"20176","YTHDC1"
"20177","YTHDC1"
"20178","YTHDF1"
"20179","YWHAE"
"20180","YWHAG"
"20181","YWHAQ"
"20182","ZBTB4"
"20183","ZBTB43"
"20184","ZCCHC2"
"20185","ZFAND4"
"20186","ZFYVE21"
"20187","ZMAT1"
"20188","ZNF106"
"20189","ZNF107"
"20190","ZNF12"
"20191","ZNF148"
"20192","ZNF154"
"20193","ZNF17"
"20194","ZNF236"
"20195","ZNF257"
"20196","ZNF395"
"20197","ZNF429"
"20198","ZNF460"
"20199","ZNF678"
"20200","ZNF704"
"20201","ZNF99"
"20202","ZNRF2"
"20203","ZWINT"
"20204","ADH4"
"20205","ANKRD46"
"20206","B4GALT5"
"20207","BASP1"
"20208","BCL2L1"
"20209","CCL16"
"20210","CCL16"
"20211","CD81"
"20212","CDCA4"
"20213","CDKN1B"
"20214","CLPP"
"20215","CUL3"
"20216","DCXR"
"20217","DNAJC10"
"20218","ENOX2"
"20219","FAM217B"
"20220","FAM241A"
"20221","FEM1A"
"20222","FTSJ3"
"20223","GADD45GIP1"
"20224","GET4"
"20225","GGA3"
"20226","GINS4"
"20227","GLP1R"
"20228","GPR137C"
"20229","GRIN2B"
"20230","GTF2F1"
"20231","GUK1"
"20232","IFNAR2"
"20233","KIAA1586"
"20234","KIF5A"
"20235","KLHL25"
"20236","LASP1"
"20237","LIN52"
"20238","LPP"
"20239","LUC7L3"
"20240","MIGA2"
"20241","MLF2"
"20242","MRAS"
"20243","MTRNR2L10"
"20244","MTRNR2L3"
"20245","NACC1"
"20246","NDRG1"
"20247","NRIP1"
"20248","OPA3"
"20249","PACRGL"
"20250","PDE3A"
"20251","PHKB"
"20252","PLEKHG3"
"20253","PLEKHG4B"
"20254","PLEKHG5"
"20255","POLA2"
"20256","POTED"
"20257","PPP2R5E"
"20258","PRDX5"
"20259","PTK7"
"20260","RAB32"
"20261","SETD5"
"20262","SHISA9"
"20263","SLC25A43"
"20264","SOD2"
"20265","SOD2"
"20266","SP110"
"20267","SRPX2"
"20268","SULT1B1"
"20269","SUMO2"
"20270","TADA2B"
"20271","TAOK1"
"20272","TBRG1"
"20273","TTLL12"
"20274","TUBB2A"
"20275","TXLNG"
"20276","WDPCP"
"20277","YWHAZ"
"20278",""
"20279",""
"20280","AAK1"
"20281","ABCF2"
"20282","ABHD17B"
"20283","ABL2"
"20284","ACAP2"
"20285","ACIN1"
"20286","ACVR2A"
"20287","ACVR2B"
"20288","ADAM22"
"20289","AEN"
"20290","AFF4"
"20291","AHCYL1"
"20292","AHCYL2"
"20293","AKAP6"
"20294","ANXA5"
"20295","AP3D1"
"20296","APP"
"20297","ARCN1"
"20298","ARHGDIA"
"20299","ARL10"
"20300","ARL6IP1"
"20301","ASGR2"
"20302","ASH1L"
"20303","ATF7"
"20304","ATG2A"
"20305","ATP13A3"
